taibnet_code,kingdom,phylum,phylum_tw,class,class_tw,order,order_tw,family,family_tw,sciname,spname_tw
124006,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Elphidiidae,希望蟲科,Elphidium advenum , 
124007,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Elphidiidae,希望蟲科,Elphidium clavatum , 
124008,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Elphidiidae,希望蟲科,Elphidium crispum , 
124009,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Elphidiidae,希望蟲科,Elphidium hokkaidoense , 
124010,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Elphidiidae,希望蟲科,Elphidium tsudai , 
429662,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Sacoglossa,囊舌目,Elysiidae,海天牛科,Elysia bayeri ,貝氏盾舌海天牛 
316543,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Sacoglossa,囊舌目,Elysiidae,海天牛科,Elysia chilkensis ,長角海天牛 
429661,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Sacoglossa,囊舌目,Elysiidae,海天牛科,Elysia ornata ,華麗海天牛 
314287,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginella biangulata ,雙角裂螺 
314288,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginella eximia ,粗網裂螺 
314289,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginella incisula ,細網裂螺 
314290,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula concinna ,粗彫裂螺 
314291,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula crassicostata ,鱗磩 
404966,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula fnigromaculata ,斑紋裂螺 
404967,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula foveolata fujitai ,藤田裂螺 
314292,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula fragilis ,薄殼裂螺 
314293,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula hataii ,屈頂鱗磩 
314294,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula imaizumi ,薩摩鱗磩 
314295,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula maculata ,花斑裂螺 
404968,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula punctata , 
314296,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Fissurellidae,裂螺科,Emarginula variegata ,彩色裂螺 
140803,Fungi,Ascomycota,子囊菌門,Eurotiomycetes,散囊菌綱,Eurotiales,散囊菌目,Trichocomaceae,髮菌科,Emericella nidulans ,構巢裸胞殼 
430405,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippidae,蟬蟹科,Emerita taiwanensis ,臺灣鼠蟬蟹 
381664,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Emmelichthyidae,諧魚科,Emmelichthys struhsakeri ,史氏諧魚.. 
315820,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Coralliophilidae,珊瑚螺科,Emozamia licinus ,網格花仙螺 
380675,Animalia,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Elapidae,蝙蝠蛇科,Emydocephalus ijimae ,飯島氏海蛇.. 
429634,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Dendrophylliidae,樹珊瑚科,Enallopsammia rostrata ,突出海沙珊瑚 
381235,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Ophidiiformes,鼬魚目,Carapidae,隱魚科,Encheliophis boraborensis ,博拉細潛魚.. 
381237,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Ophidiiformes,鼬魚目,Carapidae,隱魚科,Encheliophis gracilis ,鰻形細隱魚.. 
381236,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Ophidiiformes,鼬魚目,Carapidae,隱魚科,Encheliophis homei ,荷姆氏細隱魚.. 
381238,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Ophidiiformes,鼬魚目,Carapidae,隱魚科,Encheliophis sagamianus ,佐上細隱魚.. 
395585,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Enchelycore bayeri ,貝氏勾吻鯙 
380743,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Enchelycore bikiniensis ,比基尼勾吻鯙.. 
380744,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Enchelycore lichenosa ,苔斑勾吻鯙.. 
380745,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Enchelycore pardalis ,豹紋勾吻鯙.. 
380746,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Enchelycore schismatorhynchus ,裂吻勾吻鯙.. 
395586,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Enchelynassa canina ,犬齒鋭齒鯙 
381418,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Enchelyurus kraussii ,克氏連鰭鳚.. 
380974,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Encrasicholina heteroloba ,異葉半棱鯷.. 
383366,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Encrasicholina oligobranchus ,寡鰓半棱鯷.. 
380975,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Encrasicholina punctifer ,銀灰半棱鯷.. 
421959,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Cymbellales,橋彎藻目,Cymbellaceae,橋彎藻科,Encyonema minutum ,小型內絲藻 
406506,Animalia,Arthropoda,節肢動物門,Pycnogonida,海蜘蛛綱,Pantapoda,悉腳目,Phoxichilidiidae,裸腳海蜘蛛科,Endeis flaccida , 
407422,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Cytherideidae,荊花介科,Endocythere bielii ,被離遠藤介 
407419,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Cytherideidae,荊花介科,Endocythere granata ,柘榴遠藤介 
407421,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Cytherideidae,荊花介科,Endocythere hamburgia ,漢堡遠藤介 
407420,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Cytherideidae,荊花介科,Endocythere kinggouna ,金鈎遠藤介 
407418,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Cytherideidae,荊花介科,Endocythere moyehinae ,莫邪遠藤介 
407423,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Cytherideidae,荊花介科,Endocythere tikushiosa ,啼笑遠藤介 
431681,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Dendrophylliidae,樹珊瑚科,Endopachys grayi ,灰白內生珊瑚 
315563,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Engina egregia ,花斑粗彫峨螺 
380976,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Engraulis japonicus ,日本鯷.. 
382709,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Bothidae,鮃科,Engyprosopon grandisquama ,偉鱗短額鮃.. 
382710,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Bothidae,鮃科,Engyprosopon longipelvis ,長腹鰭短額鮃.. 
382711,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Bothidae,鮃科,Engyprosopon maldivensis ,馬爾地夫短額鮃.. 
382712,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Bothidae,鮃科,Engyprosopon multisquama ,多鱗短額鮃.. 
311890,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Spongicolidae,儷蝦科,Engystenopus palmipes , 
405097,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Trochidae,鐘螺科,Enida japonica ,車輪鐘螺 
313142,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Abylidae,多面水母科,Enneagonum hyalinum ,九角水母 
395361,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius bahasa ,馬來雙線鳚.. 
382671,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius cheni ,陳氏雙線鳚.. 
382667,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius etheostomus ,篩口雙線鳚.. 
395362,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius fasciatus ,條紋雙線鳚.. 
382668,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius flavoccipitis ,黃頸雙線鳚.. 
395363,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius fuscoventer ,黑腹雙線鳚.. 
395476,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius hsiojenae ,孝真雙線鳚.. 
395477,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius leucopunctatus ,白點雙線鳚.. 
382669,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius minutus ,小雙線鳚.. 
382670,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius nanus ,矮雙線鳚.. 
395364,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius nigricauda ,黑尾雙線鳚.. 
395365,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius pallidoserialis ,淡白斑雙線鳚.. 
395366,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius philippinus ,菲律賓雙線鳚.. 
395367,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius rhabdotus ,棒狀雙線鳚.. 
382672,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius rubicauda ,紅尾雙線鳚.. 
395372,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius shaoi ,邵氏雙線鳚.. 
395373,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius sheni ,沈氏雙線鳚.. 
395368,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius tutuilae ,隆背雙線鳚.. 
395369,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius unimaculatus ,單斑雙線鳚.. 
382673,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius vexillarius ,黑鞍斑雙線鳚.. 
433044,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parthenopidae,菱蟹科,Enoplolambrus echinatus ,棘刺菱蟹 
433045,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parthenopidae,菱蟹科,Enoplolambrus validus ,強壯菱蟹 
310996,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Enoplometopidae,礁螯蝦科,Enoplometopus crosnieri ,柯氏礁螯蝦 
310997,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Enoplometopidae,礁螯蝦科,Enoplometopus daumi , 
310998,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Enoplometopidae,礁螯蝦科,Enoplometopus debelius , 
310999,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Enoplometopidae,礁螯蝦科,Enoplometopus occidentalis ,西方礁螯蝦 
311000,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Enoplometopidae,礁螯蝦科,Enoplometopus voigtmanni , 
311688,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Porcellanidae,瓷蟹科,Enosteoides ornatus ,裝飾擬豆瓷蟹 
313642,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Cultellidae,刀蟶科,Ensiculus cultellus ,紫衣豆蟶 
418378,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Cultellidae,刀蟶科,Ensis directus ,大西洋刀蟶 
418417,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Cultellidae,刀蟶科,Ensis siliqua ,大刀蟶 
316804,Animalia,Mollusca,軟體動物門,Scaphopoda,掘足綱,Siphonodentalioida,斜口象牙貝目,Siphonodentaliidae,斜口象牙貝科,Entalinopsis intercostata ,六角象牙貝 
405322,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Pleurotomariidae,翁戎螺科,Entemnotrochus hirasei ,紅翁戎螺 
314386,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Pleurotomariidae,翁戎螺科,Entemnotrochus rumphii ,龍宮翁戎螺 
405013,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Pleurotomariidae,翁戎螺科,Entemnotrochus salmiana ,高腰翁戎螺 
381419,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus caudofasciatus ,尾帶間頸鬚鳚.. 
381420,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus decussatus ,斑紋間頸鬚鳚.. 
381421,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus epalzeocheilos ,纓唇間頸鬚鳚.. 
383367,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus lighti ,萊特氏間頸鬚鳚.. 
381422,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus niuafoouensis ,蟲紋間頸鬚鳚.. 
381424,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus striatus ,橫帶間頸鬚鳚.. 
381425,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Blenniidae,鳚科,Entomacrodus thalassinus ,海間頸鬚鳚.. 
315564,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis alveolata ,齒槽峨螺 
430828,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis histrio ,熊峨螺 
315565,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis idosia ,荔枝斗峨螺 
315566,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis incarnata ,細點峨螺 
315567,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis lanceolata ,小焦黃峨螺 
315568,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis lineata ,小斑馬峨螺 
404829,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis menkeana ,玉米峨螺 
315569,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis mundula ,潔峨螺 
315570,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis phasianola , 
315571,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis zatricium ,亂斑熨斗螺 
315572,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis zepa ,細小斑馬峨螺 
315573,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Buccinidae,峨螺科,Enzinopsis zonalis ,正斑馬峨螺 
382758,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Pleuronectidae,鰈科,Eopsetta grigorjewi ,格氏蟲鰈.. 
314665,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Scaphandridae,粗米螺科,Eoscaphander fragilis ,粗米螺 
404704,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Scaphandridae,粗米螺科,Eoscaphander involuta ,長筒粗米螺 
404703,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Cephalaspidea,頭楯目,Scaphandridae,粗米螺科,Eoscaphander musashiensis ,筒狀粗米螺 
381667,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Ephippidae,白鯧科,Ephippus orbis ,圓白鯧.. 
311337,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Oplophoridae,刺蝦科,Ephyrina figueirai spinicauda ,棘尾費氏扁節蝦 
381962,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Labridae,隆頭魚科,Epibulus insidiator ,伸口魚.. 
313676,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Lucinidae,滿月蛤科,Epicodakia bella ,美姬滿月蛤 
313677,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Lucinidae,滿月蛤科,Epicodakia delicatula ,海旭貝 
313678,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Lucinidae,滿月蛤科,Epicodakia divergens ,小滿月蛤 
416693,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Dromiidae,綿蟹科,Epigodromia acutidens ,銳齒裔綿蟹 
380002,Animalia,Chordata,脊索動物門,Amphioxichthyes,文昌魚綱,Amphioxiformes,文昌魚目,Branchiostomatidae,文昌魚科,Epigonichthys cultellus ,短刀側殖文昌魚.. 
380003,Animalia,Chordata,脊索動物門,Amphioxichthyes,文昌魚綱,Amphioxiformes,文昌魚目,Branchiostomatidae,文昌魚科,Epigonichthys lucayanus ,魯卡側殖文昌魚.. 
380004,Animalia,Chordata,脊索動物門,Amphioxichthyes,文昌魚綱,Amphioxiformes,文昌魚目,Branchiostomatidae,文昌魚科,Epigonichthys maldivensis ,馬爾地夫側殖文昌魚.. 
383368,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Epigonidae,深海天竺鯛科,Epigonus denticulatus ,細身深海天竺鯛.. 
311062,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Gecarcinidae,地蟹科,Epigrapsus notatus ,顯赫表方蟹.. 
402201,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Gecarcinidae,地蟹科,Epigrapsus politus ,光滑表方蟹、小隱蟹 
432431,Animalia,Mollusca,軟體動物門,Solenogastres,溝腹綱,Cavibelonia,"",Epimeniidae,"",Epimenia babai ,波部龍女簪 
